local_timestamp,game,home_team,away_team,sportsbook,outcome_name,outcome_target,outcome_line,outcome_over_under,odds,link
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,159.5,U,-116,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,159.0,O,-117,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,159.0,U,-112,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,158.5,O,-123,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,158.5,U,-105,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,158.0,O,-131,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,158.0,U,+100,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,157.5,O,-137,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,pinnacle,Total,,157.5,U,+105,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,betonline,Total,,159.5,O,-110,
2026-01-22 21:19:03,"Buffalo Bulls vs Massachusetts Minutemen, 2026-01-23, 07",Buffalo Bulls,Massachusetts Minutemen,betonline,Total,,159.5,U,-110,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,draftkings,Total,,160.5,O,-110,https://sportsbook.draftkings.com/event/marquette-%40-butler/33510246?outcomes=0OU83102588O16050_1
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,draftkings,Total,,160.5,U,-110,https://sportsbook.draftkings.com/event/marquette-%40-butler/33510246?outcomes=0OU83102588U16050_3
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,162.5,O,+111,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,162.5,U,-145,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,162.0,O,+106,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,162.0,U,-139,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,161.5,O,+101,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,161.5,U,-131,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,161.0,U,-124,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,160.5,O,-109,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,160.5,U,-115,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,160.0,O,-118,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,160.0,U,-111,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,159.5,O,-125,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,159.5,U,-104,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,159.0,O,-132,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,159.0,U,+101,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,158.5,O,-138,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,158.5,U,+106,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,pinnacle,Total,,161.0,O,-105,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,betonline,Total,,160.0,O,-110,
2026-01-22 21:19:03,"Butler Bulldogs vs Marquette Golden Eagles, 2026-01-23, 08",Butler Bulldogs,Marquette Golden Eagles,betonline,Total,,160.0,U,-110,
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,142.5,O,-165,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051481&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,142.5,U,+120,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051481&selectionId=7017824
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,151.5,O,+150,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051497&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,151.5,U,-220,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051497&selectionId=7017824
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,148.5,O,+110,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051455&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,148.5,U,-155,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051455&selectionId=7017824
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,154.5,O,+210,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051498&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,154.5,U,-320,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051498&selectionId=7017824
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,145.5,O,-118,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.153974773&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,145.5,U,-112,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.153974773&selectionId=7017824
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,139.5,O,-240,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051437&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,139.5,U,+165,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051437&selectionId=7017824
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,136.5,O,-360,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051510&selectionId=7017823
2026-01-22 21:19:03,"Cal Davis Aggies vs UC San Diego Tritons, 2026-01-22, 09",Cal Davis Aggies,UC San Diego Tritons,fanduel,Total,,136.5,U,+230,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154051510&selectionId=7017824
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,160.5,O,-110,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83087257O16050_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,160.5,U,-110,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83087257U16050_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,148.5,O,-410,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O14850_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,148.5,U,+290,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U14850_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,149.5,O,-345,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O14950_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,149.5,U,+250,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U14950_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,150.5,U,+240,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15050_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,151.5,O,-280,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15150_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,151.5,U,+210,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15150_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,152.5,O,-260,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15250_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,152.5,U,+195,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15250_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,153.5,O,-230,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15350_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,153.5,U,+175,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15350_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,154.5,O,-210,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15450_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,154.5,U,+160,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15450_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,155.5,O,-188,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15550_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,155.5,U,+145,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15550_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,156.5,O,-166,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15650_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,156.5,U,+130,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15650_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,150.5,O,-330,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15050_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,157.5,O,-154,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15750_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,157.5,U,+120,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15750_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,158.5,O,-140,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15850_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,158.5,U,+110,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15850_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,159.5,O,-130,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O15950_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,159.5,U,+100,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U15950_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,161.5,O,-105,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16150_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,161.5,U,-125,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16150_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,162.5,O,+105,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16250_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,162.5,U,-135,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16250_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,163.5,O,+120,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16350_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,163.5,U,-154,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16350_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,164.5,O,+130,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16450_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,164.5,U,-166,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16450_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,165.5,O,+145,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16550_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,165.5,U,-188,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16550_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,166.5,O,+154,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16650_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,166.5,U,-200,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16650_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,167.5,O,+170,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16750_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,167.5,U,-220,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16750_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,168.5,O,+185,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16850_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,168.5,U,-245,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16850_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,169.5,O,+200,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O16950_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,169.5,U,-270,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U16950_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,170.5,O,+220,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O17050_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,170.5,U,-298,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U17050_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,171.5,O,+250,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O17150_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,171.5,U,-345,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U17150_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,172.5,O,+270,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380O17250_1
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,draftkings,Total,,172.5,U,-375,https://sportsbook.draftkings.com/event/long-beach-state-%40-cal-state-fullerton/33504088?outcomes=0OU83091380U17250_3
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,163.5,U,-156,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042181&selectionId=7017824
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,160.5,O,-110,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.153975357&selectionId=7017823
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,160.5,U,-110,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.153975357&selectionId=7017824
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,169.5,O,+215,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042173&selectionId=7017823
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,169.5,U,-295,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042173&selectionId=7017824
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,154.5,O,-215,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042240&selectionId=7017823
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,154.5,U,+162,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042240&selectionId=7017824
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,166.5,O,+162,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042170&selectionId=7017823
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,166.5,U,-215,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042170&selectionId=7017824
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,151.5,O,-295,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042167&selectionId=7017823
2026-01-22 21:19:03,"Cal State Fullerton Titans vs Long Beach State 49ers, 2026-01-22, 10",Cal State Fullerton Titans,Long Beach State 49ers,fanduel,Total,,151.5,U,+215,https://sportsbook.fanduel.ca/addToBetslip?marketId=801.154042167&selectionId=7017824
